Regular Session,Exams,Holiday,Weekday,Julian Day,Hour,Precip.,Air Temp,Solar Radiation,Humidity,2 inch Soil Temp,4 inch Soil Temp,Wind Speed,Wind Direction,St. Dev. of Wind Direction,Leaf Wetness, Electrical Consumption - Meter 1 (kW), Electrical Consumption  - Meter 2 (kW), Electrical Consumption  - Meter 3 (kW), Electrical Consumption  - Meter 4 (kW),Steam Consumption  (klb/hr),Chilled Water Consumption (TON),Electrical Consumption (kW),Steam Consumption (klb/hr),Chilled Water Consumption (TON),Electrical Consumption (kW),Steam Consumption (klb/hr)
0,0,0,4,283,11,0,70.8,1.41,95.5,68.23,68.12,0.964147,208.8,85.6,0.03,4002,718,1278,1422,9.25,92.75,314,0.596679688,227,402,0
0,0,0,4,283,12,0,72.3,1.09,91.2,68.53,68.2,5.473939,228,21.36,0.008,3979,712,1270,1413,7.5,107.25,327,0.545898438,240,407,0
0,0,0,4,283,13,0,76.5,4.99,75.59,68.97,68.35,7.574482,224.3,25.73,0,3803,692,1217,1310,7.9375,110,326,0.486328125,243,416,0
0,0,0,4,283,14,0,78,5.34,61.88,69.59,68.57,10.60338,220.8,23.38,0,3547,627,1130,1206,8.3125,124.875,324,0.48046875,240,409,0
0,0,0,4,283,15,0,78.4,4.77,51.65,70.04,68.91,8.437964,250.7,29.3,0,3567,628,1137,1218,8.125,109.875,312,0.4140625,232,404,0
0,0,0,4,283,16,0,73.5,3.28,67.88,70.16,69.16,10.276778,275.8,20.88,0,3494,597,1111,1202,7.625,117.625,308,0.44140625,229,399,0
0,0,0,4,283,17,0,70.3,1.32,68.45,70.1,69.36,9.88754,265.5,21.62,0,3261,580,951,1146,7.625,80.875,301,0.438476563,209,377,0
0,0,0,4,283,18,0,66.2,0.29,78.15,69.78,69.38,7.549875,294.5,26.33,0,3002,591,755,1072,7.625,65.625,325,0.368164063,191,360,0
0,0,0,4,283,19,0,65.1,0.01,80.7,69.27,69.25,5.856466,290.9,25.24,0,2919,560,730,1045,7.75,54.25,309,0.446289063,177.5,356,0
0,0,0,4,283,20,0,63.1,0,83.9,68.83,69.06,5.473939,284.6,22.28,0.001,2862,542,709,1027,7.6875,57.25,307,0.377929688,170.5,340,0
0,0,0,4,283,21,0,62.3,0,84.9,68.38,68.83,7.216562,296.4,26.66,0.001,2837,539,695,1019,7.75,52.625,298,0.30859375,168,327,0
0,0,0,4,283,22,0,62,0,86.8,67.96,68.63,5.563419,281.8,33.09,0.002,2821,528,686,1023,8.9375,51.625,289,0.357421875,1,211,0
0,0,0,4,283,23,0,61,0,92.5,67.63,68.4,3.731316,273.6,32.98,0.011,2836,532,688,1032,8.4375,55,296,0.333984375,0,210,0
0,1,0,5,284,0,0,60.4,0,95.5,67.41,68.19,1.791837,297.3,67.75,0.035,2814,524,688,1018,8.5625,50.5,279,0.348632813,0,199,0
0,1,0,5,284,1,0,59.8,0,96.5,67.19,67.97,2.894678,268.3,50.99,0.047,2791,511,684,1012,8.25,51.25,276,0.3125,0,195,0
0,1,0,5,284,2,0,59.1,0,96.6,67.08,67.8,3.060216,292.5,50.09,0.042,2739,490,676,989,8.375,49.125,263,0.262695313,0,196,0
0,1,0,5,284,3,0,58.6,0,96.2,66.89,67.67,3.351026,302,40.62,0.042,2707,478,671,974,8.1875,48.75,246,0.296875,0,196,0
0,1,0,5,284,4,0,58.4,0,96.3,66.67,67.52,0.158827,289.3,97.3,0.042,2708,477,674,973,8.4375,47.875,238,0.275390625,0,196,0
0,1,0,5,284,5,0,58.4,0,96.6,66.46,67.34,1.702357,268.7,65.73,0.051,2736,489,682,981,9,47,239,0.294921875,0,200,0
0,1,0,5,284,6,0.01,58.3,0,96.9,66.34,67.23,2.735851,293,50.85,0.051,2750,499,687,980,8.25,46.125,241,0.284179688,197.5,318,0
0,1,0,5,284,7,0,58.2,0,97,66.18,67.08,3.169829,299.8,32.05,0.051,2787,525,698,980,9.25,45.25,232,0.248046875,165,305,0
0,1,0,5,284,8,0,58.2,0.04,97,66.02,67,2.228052,311.6,52.15,0.051,2859,559,730,986,10.8125,44.25,229,0.330078125,161.5,304,0.0390625
0,1,0,5,284,9,0,58.8,0.23,97.1,66.02,66.84,3.3555,315.7,39.1,0.051,2935,592,757,1002,8.8125,46.5,230,0.403320313,157.5,315,0.046875
0,1,0,5,284,10,0,59.2,0.49,96.8,66.01,66.78,2.344376,334.7,47.8,0.037,2971,602,775,1010,9.0625,46,238,0.438476563,162.5,339,0.0390625
0,1,0,5,284,11,0,59.5,0.55,96.9,66.09,66.68,2.037907,310.6,61.22,0.034,3008,622,782,1020,9.625,49.375,241,0.478515625,161,340,0.109375
0,1,0,5,284,12,0,60.6,0.67,94.8,66.2,66.69,0,0,0,0.016,3013,619,784,1026,7.9375,48.25,245,0.419921875,152,335,0.04296875
